review_id,rating,likes,date_review_scraped,review_date,company,source,review_text,owner_response_text
ChdDSUhNMG9nS0VJQ0FnSUNLa0w3WDhRRRAB,2.0,3,2026/07/26,2021/07/27,2,Google Maps,Went in desperate for a haircut. No one was available so I went here. People were great and very nice. Haircut was poor. Don't seem to respect long hair. Very short and layers are very choppy. But what can I expect for $20.00 This picture is 2-3 weeks later. Wow.,"We're sorry to read this, Monica. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURLbDlMX19BRRAB,1.0,0,2026/07/26,2021/07/27,2,Google Maps,One of the hairstylists touched cash and then swept the floor and proceeded to take the next customer without washing her hands. I left immediately!🙅‍♀️👎 …,"We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURLdjdqSmtBRRAB,1.0,0,2026/07/26,2021/07/27,2,Google Maps,"Unskilled staff, pretty bad service","We're sorry to hear this was your experience, Jay. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNxaThmMDRBRRAB,4.0,0,2026/07/26,2021/07/27,2,Google Maps,,Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUNhbmR5RlJ3EAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,,Thank you for coming in! We look forward to your next visit!
ChZDSUhNMG9nS0VJQ0FnSURhNVBEc1pREAE,1.0,0,2026/07/26,2022/07/27,2,Google Maps,,"We're sorry to see your rating. If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will get in touch with you from there. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUM2NzdmVGxnRRAB,3.0,0,2026/07/26,2022/07/27,2,Google Maps,,"We appreciate your feedback, Samantha. If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext. 5. We're always happy to help. Thank you!"
ChZDSUhNMG9nS0VJQ0FnSUNHLUxISlp3EAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,,"Thank you for your review, Omar! We look forward to seeing you again next time!"
ChZDSUhNMG9nS0VJQ0FnSUNHa3NUbk5BEAE,4.0,0,2026/07/26,2022/07/27,2,Google Maps,👍🏻 …,Thank you for being our customer! We’re always happy to help you!
ChdDSUhNMG9nS0VJQ0FnSUNHaHVfSnpBRRAB,5.0,0,2026/07/26,2022/07/27,2,Google Maps,Always a great haircut and a Veterans discount.,"We appreciate you being our customer, and are glad you enjoyed your experience with us!"
ChdDSUhNMG9nS0VJQ0FnSUNHcF9HbjJnRRAB,2.0,0,2026/07/26,2022/07/27,2,Google Maps,"Poor service, bad communication plus they didn't use the notes from previous visits","We're sorry to read this, Juan. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext 5 so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNHOTdiMmhRRRAB,5.0,0,2026/07/26,2022/07/27,2,Google Maps,Noice!,"Thank you! We value your feedback, Scott!"
ChZDSUhNMG9nS0VJQ0FnSURHdEkyZmNREAE,3.0,0,2026/07/26,2022/07/27,2,Google Maps,,"We appreciate your feedback. If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext. 5. We're always happy to help. Thank you!"
ChdDSUhNMG9nS0VJQ0FnSUNLOVlfdjRBRRAB,1.0,1,2026/07/26,2022/07/27,2,Google Maps,It was not ok people here are random i dont really understand them you have keep telling them 6 or 7 times to them understand you some old Asian ladys did not cut my hair right.,"We appreciate your feedback. If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext. 5. We're always happy to help. Thank you!"
ChZDSUhNMG9nS0VJQ0FnSURHNGRhR1ZnEAE,2.0,0,2026/07/26,2022/07/27,2,Google Maps,"My first visit , messed up my hair, only one staff was working there Bd she was rushing to take as many as customers she can, the result was bad hair cut, never go again","We're sorry to hear this was your experience. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNteUtMNU13EAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,My daughter got a haircut here and I don’t remember the name of the woman who did it but she was absolutely great with my impatient 3 year old! Knew how to handle kids.,"Thank you! We value your feedback, Kacy!"
ChdDSUhNMG9nS0VJQ0FnSUNtb3Q2aHhnRRAB,1.0,0,2026/07/26,2022/07/27,2,Google Maps,"Worst experience at a hair salon for me, I would give a zero if I could. It showed 0 minute wait time at the check in and when I arrived at the salon, it was around 50 minutes wait time. Not wasting my time again","We're sorry to hear this. If you would like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and contact you. Thank you for reaching out to us."
ChZDSUhNMG9nS0VJQ0FnSUNtenRPV2Z3EAE,4.0,0,2026/07/26,2022/07/27,2,Google Maps,Would go back. Since I wasn't sure how to explain what I needed felt the cut was great! I have arthritis bad & needed a short cut. I have many collicks so need it cut a certain way so hair doesn't stick up all over.,Thank you for your review! We look forward to seeing you again next time!
ChdDSUhNMG9nS0VJQ0FnSUNtMGJyWDlBRRAB,5.0,0,2026/07/26,2022/07/27,2,Google Maps,Great Staff. They were very friendly and got the cut done in no time. I will definetely go there again.,Thank you for coming in! We look forward to your next visit!
ChdDSUhNMG9nS0VJQ0FnSURtX2NDRnJnRRAB,1.0,3,2026/07/26,2022/07/27,2,Google Maps,Well I checked in online reached there on time yet this guy with bad sense of humor cut other customers first who were behind in queue. He was a thin guy of asian ethnicity not sure what his name was and he was so unprofessional. Making stupid jokes of all kind he had hard time pronouncing my name and called me bahubali said this is easier to call. What a dumb thing to say. Well i liked there an elderly lady she does a nice cut but because of this gentleman I’m not going there again.,"We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNXekxfMDhBRRAB,1.0,3,2026/07/26,2022/07/27,2,Google Maps,"Horrible customer service and every time you show up within the last hour they send you away. This is the second time I show up within the last hour before closing and they always say that they don’t have any more time, Even when there’s no one else in the store. If your store hours say you close at 6 o’clock then you should have customers until 6 o’clock if not then you should go ahead and cut your hours to 5 o’clock.","We're sorry to read this, Ellie. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNXNnN1WlhBEAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,"Beautiful job and such kind service. We came 20 minutes before they closed and even though they were all cleaned up, their stylist, Kim, graciously cut my hair wonderfully and with such a kind and positive attitude. I highly recommend this location.",Thank you for coming in! We are always happy to help you!
ChdDSUhNMG9nS0VJQ0FnSURXdC1QOWhnRRAB,3.0,0,2026/07/26,2022/07/27,2,Google Maps,Ladies missed a couple hairs but besides that it was a decent haircut.,"We appreciate your feedback, Keith. If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext. 5. We're always happy to help. Thank you!"
ChdDSUhNMG9nS0VJQ0FnSUMycXRySXVnRRAB,2.0,11,2026/07/26,2022/07/27,2,Google Maps,Again I went at the shop yesterday.The man working there at this shop too fast. For the second time I had injury at my neck. Very bad experience,"We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you, Tuhin."
ChdDSUhNMG9nS0VJQ0FnSUMyc2J2TWpRRRAB,5.0,0,2026/07/26,2022/07/27,2,Google Maps,,"Thanks for your rating, Henna!"
ChZDSUhNMG9nS0VJQ0FnSUMycWVXWEF3EAE,3.0,1,2026/07/26,2022/07/27,2,Google Maps,Haircut was decent and fast. But the guy was super rough with the clippers and kept putting his fingers in my face. And his fingernails were dirty.,"We appreciate your feedback. If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext. 5. We're always happy to help. Thank you, Christopher!"
ChZDSUhNMG9nS0VJQ0FnSUMycDZHWUl3EAE,1.0,1,2026/07/26,2022/07/27,2,Google Maps,"If you value customer service, and a proper even haircut. Do not go to this location!!!","We’re sorry to see this. If you would like, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUQyb3B5U2tBRRAB,4.0,0,2026/07/26,2022/07/27,2,Google Maps,,Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUQyeGRDbUNnEAE,1.0,0,2026/07/26,2022/07/27,2,Google Maps,"My bf went here earlier today, and they completely butchered his hair...we've never had issues with his haircuts before as he's gone there numerous times with a decent cut. Always got a fade with a 1 1/2 on the sides and kept the top longer. I don't know what happened today, but they shaved so high up his head there's just a patch of longer hair that wasn't trimmed or blended. Now we have to book an appointment for a professional hairstylist to try and salvage what hair he has left. Dont expect us to come back. Edit: We had to shave his head.","We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUQybGQ2R3ZRRRAB,5.0,0,2026/07/26,2022/07/27,2,Google Maps,,Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUQydV9uX0NREAE,1.0,3,2026/07/26,2022/07/27,2,Google Maps,"DO NOT GO!!! I was really disappointed with this location. The guy that cut my hair was nice and very chatty. But, the service was lacking. My hair wash dirty so I told them I needed a wash and I wanted a blow out. Well, be careful what ya ask for. He only shampooed my hair once. Did NOT condition it. So, naturally, it was tangled when he proceeded to brush it. He used no products, other than the one shampoo. I only wanted a trim off the bottom. He just cut straight across. No sectioning at all! Then, when he gave me the blow out I asked for, all he did was turn the hair dryer on high and high heat. He just ran the dryer all over my head. He burned the back of my neck as well as my ears. Then he turned the dryer off (my hair was still very damp) and said there ya go. Needless to say, I will NEVER go there again!!!! I wish I could give minus stars!","We're sorry to read this, Wendy. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUQyMTl2Yk1nEAE,1.0,0,2026/07/26,2022/07/27,2,Google Maps,"Worst experience ever, no use of doing online check-in And the Service is too bad","We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNPNk9PY1JBEAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,"Got an undercut, turned out great! My favorite haircut so far",Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUNPNmVfMGJnEAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,They always give me a nice cut.,
ChdDSUhNMG9nS0VJQ0FnSUNPOF9XXzJ3RRAB,1.0,0,2026/07/26,2022/07/27,2,Google Maps,"I had been coming here the last couple years, but lately it's really gone down hill. There are a couple people there that are really nice and good with haircuts, but a few other new people that are very rough and don't seem to know how to talk to people.","We're sorry to read this, Kevin. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURPNkxfMlZnEAE,2.0,0,2026/07/26,2022/07/27,2,Google Maps,"Absolutely awful. The woman said I had no account despite using this business for well over 15 years and had checked in early with my account via the app, refused to hear me when I said she was pulling up my father’s information and not mine, and I had to tell her that she was trimming the wrong sideburns when she tried to make them even. My haircut thankfully looks nice and that’s all that’s keeping me from putting one star. Never coming to this location again and sticking to the one I’ve been to in the past, wait times be damned.","We're sorry to hear this was your experience. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURPOU1tbGlnRRAB,1.0,3,2026/07/26,2022/07/27,2,Google Maps,"I see reviews about the Asian guy since the last four months. I don't understand how your hiring works. I am surprised that guy isn't sued yet. I don't know how women get a haircut from him. He makes the worst comments on women, he is absolutely disrespectful and has the worst sense of humor. I am going to change locations just cuz it is unbearable to hear him talk. I know I will get an apology and an email address to write to or a number to call at. I think he has got enough one star and bad reviews. If you can't pull him up for his behavior there isn't much you can do for your business or your clients. Thank you. I have emailed on that address. Can't wait to hear back from the owner. People go to salons to look better which inturn makes them feel better. Definitely don't want to hear the stylist's life story about how all women have ruined his life and that women run away from him. Well, not surprised.","We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUN1cVBtcUN3EAE,5.0,0,2026/07/26,2022/07/27,2,Google Maps,Christie did a fantastic job!! Thank you for the Great Clip!,Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSUN1X0tHWVlnEAE,4.0,0,2026/07/26,2022/07/27,2,Google Maps,Best hair cut and coloring center and kids and toddlers 0 to 5 type pattern cutting shaving facial available,Thank you! We’re always happy to help you and your family!
ChdDSUhNMG9nS0VJQ0FnSUN1NmFxY3BnRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,Staff was not willing to listen,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUN1cGJyeDJBRRAB,5.0,1,2026/07/26,2023/07/27,2,Google Maps,I feel beautiful after a haircut.,Thank you for your review. We appreciate your feedback!
ChZDSUhNMG9nS0VJQ0FnSUR1aU12eWZ3EAE,1.0,2,2026/07/26,2023/07/27,2,Google Maps,Hair clipped so high up I look like Bert from Sesame Street. Don’t go here if you’re looking for a blended look. I’ve tried so many times with this place but finally giving up lol…,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUR1MGRDOWxnRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,"""I'm not afraid of you-"" Those were the exact words of this highly disrespectful, overtly zealous, extremely rude older white male stranger, as if he wanted to invite me outside so we could have an altercation. I give five stars because the haircut from Kim was flawless, but this older white male who was either a customer or staff member was being extremely confrontational with me, as if he was testing me. I did absolutely nothing to provoke him or challenge his ego. I went there for a haircut, not to be challenged. I did not come there to fight, argue, or mess with strange white men. I did not come there to invite trouble. I simply wanted a haircut, and thanks to Kim, she did a flawless job, as always, and I'm grateful. It's a shame I had to de - escalate an uninvited, unprovoked confrontation that could have ended very badly. I don't know what I said or did to ruffle this man's feathers. I hope I never encounter him again.",
ChZDSUhNMG9nS0VJQ0FnSUNlM3RucFdnEAE,5.0,0,2026/07/26,2023/07/27,2,Google Maps,I was the last appointment of the day which caused my haircut to go a bit past closing (completely my fault) both ladies were VERY nice and I never felt rushed. I left with exactly the cut I wanted!,Thank you! We appreciate your feedback!
ChdDSUhNMG9nS0VJQ0FnSUMtbnZEX2d3RRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,Thank you for your review. We appreciate your feedback!
ChdDSUhNMG9nS0VJQ0FnSUNCZ1lqU3lBRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,Thank you for being our customer! We’re always happy to help you!
ChdDSUhNMG9nS0VJQ0FnSUNCdzc2VWdRRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,We appreciate you being our customer and are glad you enjoyed your experience!
ChZDSUhNMG9nS0VJQ0FnSUNCLTQ3T0xBEAE,5.0,0,2026/07/26,2023/07/27,2,Google Maps,Haircut,"Thank you for coming in! We are always happy to help you, Alberto!"
ChZDSUhNMG9nS0VJQ0FnSURCMU9LUlN3EAE,4.0,0,2026/07/26,2023/07/27,2,Google Maps,,"Thank you for your feedback, Jorge!"
ChZDSUhNMG9nS0VJQ0FnSURCd3NXcE93EAE,1.0,0,2026/07/26,2023/07/27,2,Google Maps,"Hi, Today i went for Beard trimming and I am very upset with one Chinese lady with her behavior and also what she did to me and I think except Monu from this Place , no body will do good here .","We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURCdTVHaTNnRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,"I had a great experience last year with a younger woman, but she was busy this time. The older female stylist I got instead, as well as a male stylist made fun of me while I was here. There was no effort to do what I asked and they were dismissive. She only looked at the photo for two seconds and didn't ask any questions or look at it again. It turned out nothing like what I wanted. I wish they had put more effort into making sure they were doing what I wanted, like the woman last year did. It sucks that I'll look bad for a while as a result of her not listening or caring, but it'll grow back I guess. However, making fun of me crosses the line. As I was leaving, the staff were laughing at me for my appearance. I loved the woman I saw last year, but everyone else here is awful. Would not recommend. I have social anxiety and it's hard for me to get myself to come to salons so this almost had me in tears. I really wish the younger woman from last year had been available, as she was kind and patient and very attentive.","We’re sorry to see this. If you would like, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will be happy to help you. Thank you, Jennifer."
ChZDSUhNMG9nS0VJQ0FnSUNobUpESGVnEAE,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,"Thanks for your rating, Kavin!"
ChdDSUhNMG9nS0VJQ0FnSUNoOHI2YWpRRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,"Thank you for your review, Karen!"
ChdDSUhNMG9nS0VJQ0FnSUNoOHFXNHZBRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,Great haircut and very friendly staff.,"We love to hear this, Mark! Thank you!"
ChdDSUhNMG9nS0VJQ0FnSUNoOTR2UjFnRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,"I had a haircut yesterday in Techridge Branch.. Christie was my Stylist, she dont even listen what I was asking for .. she reduced my have hair to .5 in one side and other side it is 2 points.. When i tried to point it out she got angry and tried to provoke thats not her mistake.. also she used the machine in a hurry which hurts me .. BETTER dont schedule an appointment after 6 pm .. also dont use Techridge Branch","We're sorry to see your rating. If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will get in touch with you from there. Thank you, Jeeva."
ChdDSUhNMG9nS0VJQ0FnSURoaUl6bjlRRRAB,1.0,1,2026/07/26,2023/07/27,2,Google Maps,"Ladies here does not listen to what you want, had the worst hair cut of my life :(","We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURScW95UnlBRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,"This is the definitely the worst great clips location. I came here to trim my hair and she barely spent less than 1 min to cut my hair. The old lady was extremely rude and didn't even wash my hair properly. Literally all the water ended up on my face and she didn't even bother giving me a towel to wipe it down. She didn't even wrap my hair after washing it and all the water was dripping on my back Never have I ever had my haircut done in less than 1 minute. Despite asking her to trim in other places, she didn't do it. What a waste of money and time!!","We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you, Priyanka."
ChdDSUhNMG9nS0VJQ0FnSURSNnFpVnFnRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,,"We're sorry to see your rating. If you'd like to share more, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will get in touch with you from there. Thank you, Nikhil."
ChdDSUhNMG9nS0VJQ0FnSURSMTd2R3RnRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,We appreciate you being our customer and are glad you enjoyed your experience!
ChdDSUhNMG9nS0VJQ0FnSURSdC03a3BnRRAB,5.0,0,2026/07/26,2023/07/27,2,Google Maps,Cheap and best with frequent coupons,Thank you for being our customer! We’re always happy to help you!
ChdDSUhNMG9nS0VJQ0FnSUN4c2NpTTJRRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,The older Asian woman working did not clean her station before trying to cut my hair which is disgusting. She rushed so she could steal me as a client from the younger woman working which is just lame. Awful hair stylist.,"We're sorry to hear this was your experience. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5. We will be happy to help you. Thank you, Mauricio."
ChZDSUhNMG9nS0VJQ0FnSUN4eFppQUlBEAE,1.0,1,2026/07/26,2023/07/27,2,Google Maps,Horrible service. Hairdresser was rushing through even though there was no one else that was waiting. Wouldn't recommend this place.,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNKd0xQRUlnEAE,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,Thank you for being our customer! We’re always happy to help you!
ChdDSUhNMG9nS0VJQ0FnSUNKbzRlenh3RRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,The lady that cut my hair seemed like she was either mad or rushed even though I was the only customer.,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURKaUxhTGZREAE,5.0,0,2026/07/26,2023/07/27,2,Google Maps,,We appreciate you being our customer and are glad you enjoyed your experience!
ChZDSUhNMG9nS0VJQ0FnSURKaE9IMlpnEAE,5.0,0,2026/07/26,2023/07/27,2,Google Maps,"Got a great haircut, though the cost has risen by $2. Inflation is everywhere.",We appreciate you being our customer!
ChdDSUhNMG9nS0VJQ0FnSURKb3B2ZHFRRRAB,1.0,0,2026/07/26,2023/07/27,2,Google Maps,Had a very bad experience. I already reached out to customer service and raised a complaint after which they said the store owner would reach out to me but have not received any email or call from the store till date (it has been over 5 days).,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNCdDlhd1hBEAE,1.0,0,2026/07/26,2023/07/27,2,Google Maps,Kristie does a great fade job. Edited: Old Asian lady has a lot of negative reviews and should be avoided for fades!! Doesn’t follow requests.,Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSURKLWRUZEZnEAE,3.0,0,2026/07/26,2023/07/27,2,Google Maps,,"We appreciate your feedback. If you'd like to share more regarding your review, please email with the details and location or call us at 1-800-473-2825 ext. 5. We're always happy to help. Thank you!"
ChdDSUhNMG9nS0VJQ0FnSUNwc3VxWF9RRRAB,4.0,0,2026/07/26,2024/07/26,2,Google Maps,,Thank you for being our customer! We’re always happy to help you!
ChdDSUhNMG9nS0VJQ0FnSUNweTdiNTN3RRAB,5.0,0,2026/07/26,2024/07/26,2,Google Maps,,Thank you for your review. We appreciate your feedback!
ChdDSUhNMG9nS0VJQ0FnSUNwNThTZjl3RRAB,2.0,0,2026/07/26,2024/07/26,2,Google Maps,Bad haircut,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURwZ1BXQmFREAE,2.0,0,2026/07/26,2024/07/26,2,Google Maps,Not recommended. They don't give personal attention to customers. My haircut was not aligned properly. And they were worried about next persons in line and closing timings.,"We appreciate your feedback. If you'd like to share more regarding your review, please email with the details and location. We're always happy to help. Thank you!"
ChdDSUhNMG9nS0VJQ0FnSURwN2ZMTjJnRRAB,4.0,0,2026/07/26,2024/07/26,2,Google Maps,Quick and professional,Thank you for being our customer! We’re always happy to help you!
ChZDSUhNMG9nS0VJQ0FnSURabU9TNFlnEAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,KIM gives the worst haircut. She does not listen to client requests and forced me to get an undercut when it is not what I asked for. Don't go here,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURaM3ZTMWhBRRAB,2.0,0,2026/07/26,2024/07/26,2,Google Maps,,"We're sorry to see your rating. If you'd like to share more, please email with the details and location. We will get in touch with you from there. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUQ1cXY3WENnEAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,"Terrible place. Haircuts are very inconsistent, and the last few have been some of the worst in my life. Staff is rude and argumentative. Desperately looking for a new regular spot…..","We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you, Jason. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNGeGViOVVREAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,A lawn mower can cut your hair better than the stylists here.,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURGME9MZjVnRRAB,5.0,0,2026/07/26,2024/07/26,2,Google Maps,,"Thank you for being our customer! We’re always happy to help you, Kushal!"
ChZDSUhNMG9nS0VJQ0FnSURGNm96WmVREAE,1.0,1,2026/07/26,2024/07/26,2,Google Maps,"Do not go here. You’re better off asking a 5 year old to cut your hair. Completely unskilled, rude and disrespectful ‘stylist’.","We're sorry to read this. If you'd like, please email with the details and location or call us at 1-800-473-2825 ext. 5 so we can best assist you and follow up with you. Thank you, Shaan."
ChZDSUhNMG9nS0VJQ0FnSUNsN29DSE93EAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,"I'm rating this based off of everyone else's responses. Apparently, this is not the place to go for a haircut, trim, wash or anything. I was going to schedule an appointment online for my son until I seen all of these reviews. Not to mention a photo of a woman who's hair was massacred. I can understand a few negative reviews, however almost the entire section??? If I were the owner, I'd definitely be looking out for better talent and people who actually have customer service skills. I don't have to step foot into this location to know that it probably isn't a good idea based off of all these reviews. I could be wrong, however I'm sure the customer is always right correct?","We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSUNsX3NfQzNnRRAB,4.0,0,2026/07/26,2024/07/26,2,Google Maps,,We appreciate you being our customer!
ChZDSUhNMG9nS0VJQ0FnSUNsMGR5TWJBEAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,Way faster and very harsh....!! Not a pleasant experience,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUNsdy16bVpREAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,"Unfortunately, one of the worse cuts I got in a while (army or my daughter could have done better). On Black Friday, staff were overwhelmed and seemed distracted. Lady just grabbed that trimmer and went experimentally short on my hair… 🥹 …","We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChdDSUhNMG9nS0VJQ0FnSURsbWZIVm1RRRAB,5.0,0,2026/07/26,2024/07/26,2,Google Maps,"I wanted to take a moment to express my appreciation for the incredible work of my hair stylist. Christie is not just a hair artist but a true magician! Her talent and skill are evident in every cut and style she creates. I recently had the pleasure of experiencing her expertise, and I am beyond thrilled with the results. Her attention to detail, precision, and friendly demeanor made the entire experience enjoyable. I can't thank Christie enough for making me look and feel fabulous. She is truly a gem, and I look forward to my next visit to her chair!","Thank you for coming in! We look forward to your next visit, Raja!"
ChdDSUhNMG9nS0VJQ0FnSUNWNGItLV93RRAB,1.0,0,2026/07/26,2024/07/26,2,Google Maps,Very bad haircut. Gave my kid a bald spot and she wanted to tell me he got here like that.,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSURWeE1ES1d3EAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,Worst haircut of my life. The hairstylist commented the entire time how much she hated cutting my hair because she didn’t think I should cut it and her nails were so long a scratched up my forehead. Do not recommend this salon.,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
ChZDSUhNMG9nS0VJQ0FnSUMxNlBHQlV3EAE,1.0,0,2026/07/26,2024/07/26,2,Google Maps,Just had the absolute worst experience getting a haircut ever. Worker on speaker phone with a manger screaming about refunding a payment. Worker who cut my hair just chopped off side burns without asking. No regard for customers or taking the time to give a decent cut. Just trying to get people in and out. Horrible business model,"We're sorry to hear this was your experience. If you'd like, please email with the details and location. We will be happy to help you. Thank you."
